year,ine_code,name,province_id,autonomous_region_id,population,debt,budget_line_amount,budget_line_amount_per_inhabitant,total_budget,total_budget_per_inhabitant
2015,37023,Aldeatejada,37,7,1724,10000.0,,,2202046.0,1277.28
2015,37024,Aldeavieja de Tormes,37,7,107,0.0,500.0,4.67,73150.0,683.64
2015,40014,Aldehorno,40,7,57,0.0,6000.0,105.26,70000.0,1228.07
2015,10016,Aldehuela de Jerte,10,11,367,78000.0,15239.46,41.52,329316.6,897.32
2015,37025,Aldehuela de la Bóveda,37,7,287,29000.0,6000.0,20.91,244000.0,850.18
2015,50016,Aldehuela de Liestos,50,2,57,0.0,,,144900.0,2542.1
2015,42013,Aldehuela de Periáñez,42,7,41,0.0,,,32100.0,782.93
2015,37026,Aldehuela de Yeltes,37,7,213,13000.0,10324.0,48.47,180600.0,847.9
2015,40015,Aldehuela del Codonal,40,7,34,0.0,,,0.0,0.0
2015,5010,"Aldehuela, La",5,7,173,0.0,,,172425.0,996.68
2015,42014,"Aldehuelas, Las",42,7,68,0.0,,,0.0,0.0
2015,18010,Aldeire,18,1,631,364000.0,20012.73,31.72,965519.29,1530.14
2015,40016,Aldeonte,40,7,59,0.0,,,93000.0,1576.27
2015,43006,Aldover,43,9,918,148000.0,42416.2,46.21,685642.2,746.89
2015,30006,Aledo,30,14,984,3288000.0,152592.82,155.07,1370595.2,1392.87
2015,20005,Alegia,20,16,1741,167000.0,,,0.0,0.0
2015,1001,Alegría-Dulantzi,1,16,2882,938000.0,,,0.0,0.0
2015,43007,"Aleixar, L'",43,9,885,342000.0,38200.0,43.16,746420.95,843.4
2015,8003,Alella,8,9,9660,3260000.0,211000.0,21.84,11774694.39,1218.92
2015,42015,Alentisque,42,7,32,0.0,,,127600.0,3987.5
2015,22019,Alerre,22,2,209,0.0,491.93,2.35,168288.0,805.19
2015,26009,Alesanco,26,17,505,0.0,,,669581.24,1325.9
2015,26010,Alesón,26,17,124,0.0,2000.0,16.13,517000.0,4169.36
2015,18011,Alfacar,18,1,5445,3145000.0,359000.0,65.93,4164643.26,764.85
2015,46022,Alfafar,46,10,21125,5659000.0,367548.52,17.4,16276400.81,770.49
2015,3010,Alfafara,3,10,406,41000.0,18961.0,46.7,230654.0,568.11
2015,50017,Alfajarín,50,2,2266,0.0,,,1782520.0,786.64
2015,44016,Alfambra,44,2,571,0.0,76500.0,133.98,524000.0,917.7
2015,50018,Alfamén,50,2,1466,77000.0,19021.2,12.97,1540063.75,1050.52
2015,22020,Alfántega,22,2,128,66000.0,13934.54,108.86,130940.0,1022.97
2015,43008,Alfara de Carles,43,9,378,228000.0,42720.0,113.02,528064.0,1397.0
2015,46024,Alfara de la Baronia,46,10,526,216000.0,34047.54,64.73,579076.73,1100.91
2015,46025,Alfara del Patriarca,46,10,3228,891000.0,111650.0,34.59,2690000.0,833.34
2015,49005,Alfaraz de Sayago,49,7,149,0.0,,,95500.0,640.93
2015,29003,Alfarnate,29,1,1159,0.0,77222.81,66.63,1538634.11,1327.55
2015,29004,Alfarnatejo,29,1,463,163000.0,27116.0,58.57,1000000.0,2159.83
2015,26011,Alfaro,26,17,9568,1256000.0,243630.05,25.46,10195367.63,1065.57
2015,46026,Alfarp,46,10,1532,13000.0,6031.0,3.94,1381882.49,902.02
2015,25013,Alfarràs,25,9,2976,1195000.0,164296.0,55.21,2038045.0,684.82
2015,46027,Alfarrasí,46,10,1247,0.0,51000.0,40.9,892170.43,715.45
2015,3011,"Alfàs del Pi, l'",3,10,21700,14606000.0,2283578.74,105.23,19846345.57,914.58
2015,46023,Alfauir,46,10,458,85000.0,25100.0,54.8,322453.0,704.04
2015,25014,Alfés,25,9,326,0.0,210.0,0.64,371099.0,1138.33
2015,12007,Alfondeguilla,12,10,901,912000.0,48165.06,53.46,576692.02,640.06
2015,43009,Alforja,43,9,1883,86000.0,,,1190320.68,632.15
2015,50019,Alforque,50,2,64,0.0,,,0.0,0.0
2015,27002,Alfoz,27,12,1846,245000.0,27034.82,14.65,1361413.84,737.51
2015,9011,Alfoz de Bricia,9,7,74,0.0,,,0.0,0.0
2015,39001,Alfoz de Lloredo,39,6,2485,950000.0,52000.0,20.93,2320750.0,933.9
2015,9907,Alfoz de Quintanadueñas,9,7,2019,293000.0,,,0.0,0.0
2015,9012,Alfoz de Santa Gadea,9,7,105,234000.0,,,0.0,0.0
2015,41007,"Algaba, La",41,1,16279,9110000.0,1162930.41,71.44,9299117.14,571.24
2015,24002,Algadefe,24,7,284,0.0,,,135000.0,475.34
2015,7004,Algaida,7,4,5410,807000.0,233894.64,43.23,3637154.34,672.29
2015,41008,Algámitas,41,1,1291,350000.0,66205.31,51.28,1031997.07,799.37
2015,11003,Algar,11,1,1448,534000.0,,,1234138.12,852.31
2015,19016,Algar de Mesa,19,8,67,6000.0,,,0.0,0.0
2015,46028,Algar de Palancia,46,10,503,45000.0,10000.0,19.88,504600.51,1003.18
2015,18012,Algarinejo,18,1,2813,1502000.0,154842.37,55.05,2739820.49,973.98
2015,16013,Algarra,16,8,32,0.0,,,166670.0,5208.44
2015,29005,Algarrobo,29,1,6013,2602000.0,500838.54,83.29,5531851.47,919.97
2015,29006,Algatocín,29,1,834,250000.0,18084.3,21.68,765159.28,917.46
2015,11004,Algeciras,11,1,118920,182466000.0,,,0.0,0.0
2015,46029,Algemesí,46,10,27633,9101000.0,889000.0,32.17,18220043.89,659.35
2015,25015,Algerri,25,9,422,213000.0,61930.71,146.76,572831.28,1357.42
2015,28009,Algete,28,13,20148,33676000.0,5103612.22,253.31,23593697.27,1171.02
2015,46030,Algimia de Alfara,46,10,1048,275000.0,53000.0,50.57,1154615.0,1101.73
2015,12008,Algimia de Almonacid,12,10,281,0.0,720.0,2.56,325233.39,1157.42
2015,46031,Alginet,46,10,13144,407000.0,246000.0,18.72,8944250.0,680.48
2015,11005,Algodonales,11,1,5649,6529000.0,750000.0,132.77,3739295.12,661.95
2015,49006,Algodre,49,7,167,0.0,,,0.0,0.0
2015,19017,Algora,19,8,77,0.0,,,0.0,0.0
2015,3012,Algorfa,3,10,3693,2678000.0,,,3720624.0,1007.48
2015,25016,Alguaire,25,9,3002,1511000.0,264618.56,88.15,2313197.0,770.56
2015,30007,Alguazas,30,14,9544,4487000.0,766394.0,80.3,6337956.68,664.07
2015,3013,Algueña,3,10,1413,267000.0,,,0.0,0.0
2015,4010,Alhabia,4,1,700,2828000.0,162749.87,232.5,776053.12,1108.66
2015,4011,Alhama de Almería,4,1,3763,2427000.0,503000.0,133.67,3057000.0,812.39
2015,50020,Alhama de Aragón,50,2,1077,210000.0,40000.0,37.14,844179.03,783.83
2015,18013,Alhama de Granada,18,1,6126,2071000.0,370242.24,60.44,4403929.63,718.89
2015,30008,Alhama de Murcia,30,14,21351,796000.0,122163.35,5.72,20862174.35,977.1
2015,13010,Alhambra,13,8,1042,140000.0,99300.0,95.3,1177900.0,1130.43
2015,29007,Alhaurín de la Torre,29,1,38523,6543000.0,2920238.49,75.81,38888963.18,1009.51
2015,29008,Alhaurín el Grande,29,1,24338,11311000.0,1710756.98,70.29,21396182.44,879.13
2015,18014,Alhendín,18,1,8503,9547000.0,771377.78,90.72,5813500.0,683.7
2015,19018,Alhóndiga,19,8,184,0.0,,,168028.0,913.19
2015,10017,Alía,10,11,936,0.0,1000.0,1.07,1284332.77,1372.15
2015,44017,Aliaga,44,2,365,0.0,,,884005.79,2421.94
2015,16014,Aliaguilla,16,8,698,0.0,,,689800.0,988.25
2015,3014,Alicante/Alacant,3,10,328648,118859000.0,30245445.12,92.03,240271719.27,731.1
2015,4012,Alicún,4,1,220,248000.0,48500.0,220.45,405252.07,1842.05
2015,18015,Alicún de Ortega,18,1,523,0.0,2950.0,5.64,652575.11,1247.76
2015,24003,Alija del Infantado,24,7,715,0.0,,,0.0,0.0
2015,25017,Alins,25,9,288,197000.0,113628.54,394.54,525709.4,1825.37
2015,43010,Alió,43,9,419,75000.0,21961.27,52.41,604361.63,1442.4
2015,19019,Alique,19,8,18,0.0,,,0.0,0.0
2015,10018,Aliseda,10,11,1957,0.0,2600.0,1.33,2354546.75,1203.14
2015,42016,Aliud,42,7,17,0.0,,,77000.0,4529.41
2015,21002,Aljaraque,21,1,20357,12597000.0,,,14926966.37,733.25
2015,6009,Aljucén,6,11,240,0.0,,,216476.0,901.99
2015,20006,Alkiza,20,16,362,0.0,,,0.0,0.0
2015,33001,Allande,33,3,1826,0.0,,,0.0,0.0
2015,32001,Allariz,32,12,6049,5172000.0,673007.0,111.26,6032127.0,997.21
2015,44021,Allepuz,44,2,118,0.0,,,0.0,0.0
2015,33002,Aller,33,3,11555,4352000.0,335861.0,29.07,8554301.0,740.31
2015,31011,Allín/Allin,31,15,848,0.0,,,0.0,0.0
2015,31012,Allo,31,15,1012,0.0,,,0.0,0.0
2015,44022,Alloza,44,2,604,110000.0,31300.0,51.82,731018.0,1210.29
2015,44023,Allueva,44,2,27,0.0,,,0.0,0.0
2015,25019,Almacelles,25,9,6766,3178000.0,376126.5,55.59,4535472.22,670.33
2015,29009,Almáchar,29,1,1867,264000.0,49934.81,26.75,2240900.0,1200.28
2015,13011,Almadén,13,8,5794,9982000.0,,,0.0,0.0
2015,41009,Almadén de la Plata,41,1,1480,1198000.0,132320.0,89.41,1778014.28,1201.36
2015,13012,Almadenejos,13,8,456,125000.0,,,0.0,0.0
2015,19020,Almadrones,19,8,59,0.0,,,0.0,0.0
2015,13013,Almagro,13,8,9074,4424000.0,600000.0,66.12,6691336.52,737.42
2015,42017,Almajano,42,7,179,0.0,1000.0,5.59,165890.0,926.76
2015,42018,Almaluez,42,7,163,0.0,,,299250.0,1835.88
2015,2009,Almansa,2,8,24837,14368000.0,1570000.0,63.21,20150000.0,811.28
2015,24004,Almanza,24,7,596,14000.0,5575.0,9.35,306201.0,513.75
2015,10019,Almaraz,10,11,1669,950000.0,,,7031405.24,4212.95
2015,49007,Almaraz de Duero,49,7,398,197000.0,24040.0,60.4,769790.0,1934.15
2015,16015,"Almarcha, La",16,8,415,237000.0,,,0.0,0.0
2015,29010,Almargen,29,1,2081,0.0,,,1470332.98,706.55
2015,42019,Almarza,42,7,587,65000.0,12700.0,21.64,789630.0,1345.2
2015,26012,Almarza de Cameros,26,17,22,0.0,,,0.0,0.0
2015,46032,Almàssera,46,10,7269,6688000.0,1190626.86,163.8,3988628.16,548.73
2015,25020,Almatret,25,9,326,0.0,,,536749.25,1646.48
2015,42020,Almazán,42,7,5734,1677000.0,457550.0,79.8,6020000.0,1049.89
2015,12009,Almazora/Almassora,12,10,25488,5248000.0,910593.6,35.73,21655552.33,849.64
2015,42021,Almazul,42,7,84,0.0,,,0.0,0.0
2015,12010,Almedíjar,12,10,275,32000.0,13680.0,49.75,254668.37,926.07
2015,13014,Almedina,13,8,572,0.0,,,489488.2,855.75
2015,14004,Almedinilla,14,1,2455,196000.0,51355.0,20.92,2642928.26,1076.56
2015,18016,Almegíjar,18,1,376,0.0,500.0,1.33,460011.0,1223.44
2015,49008,Almeida de Sayago,49,7,500,399000.0,97800.0,195.6,1349983.95,2699.96
2015,25021,Almenar,25,9,3525,468000.0,68605.02,19.46,2492576.0,707.11
2015,42022,Almenar de Soria,42,7,240,13000.0,5600.0,23.33,410350.51,1709.8
2015,12011,Almenara,12,10,6031,2199000.0,1250000.0,207.26,6668325.49,1105.68
2015,47008,Almenara de Adaja,47,7,31,22000.0,5698.2,183.81,55300.0,1783.87
2015,37027,Almenara de Tormes,37,7,250,30000.0,10250.0,41.0,155555.0,622.22
2015,37028,Almendra,37,7,172,0.0,,,386481.3,2246.99
2015,6010,Almendral,6,11,1296,38000.0,17500.0,13.5,1464750.79,1130.21
2015,45011,Almendral de la Cañada,45,8,339,0.0,11.0,0.03,223182.6,658.36
2015,6011,Almendralejo,6,11,34265,22442000.0,2162336.02,63.11,24987429.93,729.24
2015,21003,"Almendro, El",21,1,829,0.0,800.0,0.97,1087473.98,1311.8
2015,16016,Almendros,16,8,272,113000.0,,,0.0,0.0
2015,41010,Almensilla,41,1,5861,1561000.0,274937.17,46.91,3594792.06,613.33
2015,4013,Almería,4,1,194203,103523000.0,13560762.33,69.83,175737344.71,904.92
2015,46033,Almiserà,46,10,272,0.0,4397.58,16.17,221345.79,813.76
2015,50021,Almochuel,50,2,34,0.0,,,46790.0,1376.18
2015,4014,Almócita,4,1,173,50000.0,33000.0,190.75,270030.0,1560.86
2015,13015,Almodóvar del Campo,13,8,6477,0.0,1120.0,0.17,5054686.55,780.4
2015,16017,Almodóvar del Pinar,16,8,447,0.0,5672.5,12.69,412099.87,921.93
2015,14005,Almodóvar del Río,14,1,7961,5234000.0,848603.13,106.6,6520000.0,818.99
2015,29011,Almogía,29,1,3826,1223000.0,195000.0,50.97,3311156.86,865.44
2015,19021,Almoguera,19,8,1401,141000.0,8200.0,5.85,1694491.0,1209.48
2015,44018,Almohaja,44,2,20,9000.0,,,0.0,0.0
2015,10020,Almoharín,10,11,1933,129000.0,49380.0,25.55,1900000.0,982.93
2015,46034,Almoines,46,10,2302,562000.0,113115.16,49.14,1204928.98,523.43
2015,50022,"Almolda, La",50,2,593,0.0,,,810540.0,1366.85
2015,50023,Almonacid de la Cuba,50,2,255,25000.0,1000.0,3.92,258229.0,1012.65
2015,50024,Almonacid de la Sierra,50,2,731,0.0,100.0,0.14,991450.0,1356.3
2015,45012,Almonacid de Toledo,45,8,865,0.0,,,664622.94,768.35
2015,19022,Almonacid de Zorita,19,8,760,0.0,,,2462530.0,3240.17
2015,16018,Almonacid del Marquesado,16,8,458,290000.0,,,0.0,0.0
2015,21004,Almonaster la Real,21,1,1861,0.0,,,2627748.13,1412.01
2015,21005,Almonte,21,1,23254,37445000.0,4650983.0,200.01,34677152.3,1491.24
2015,3015,Almoradí,3,10,19955,3883000.0,716000.0,35.88,11954118.3,599.06
2015,45013,Almorox,45,8,2248,1392000.0,251331.31,111.8,2154658.27,958.47
2015,43011,Almoster,43,9,1410,36000.0,,,1057875.0,750.26
2015,3016,Almudaina,3,10,114,0.0,579.16,5.08,75692.89,663.98
2015,22021,Almudévar,22,2,2501,1242000.0,236038.55,94.38,2235750.0,893.94
2015,18017,Almuñécar,18,1,27391,40983000.0,320036.94,11.68,28853013.53,1053.37
2015,50025,"Almunia de Doña Godina, La",50,2,7680,3775000.0,456400.0,59.43,6832710.0,889.68
2015,22022,Almunia de San Juan,22,2,679,82000.0,22866.31,33.68,480702.9,707.96
2015,22023,Almuniente,22,2,522,560000.0,47081.0,90.19,521681.93,999.39
2015,13016,Almuradiel,13,8,843,19000.0,8560.0,10.15,828273.46,982.52
2015,46035,Almussafes,46,10,8759,7460000.0,865826.57,98.85,13530000.0,1544.68
2015,44019,Alobras,44,2,70,0.0,,,0.0,0.0
2015,19023,Alocén,19,8,168,15000.0,,,0.0,0.0
2015,48912,Alonsotegi,48,16,2856,3868000.0,,,0.0,0.0
2015,29012,Álora,29,1,13003,3490000.0,477550.0,36.73,6908590.21,531.31
2015,25022,Alòs de Balaguer,25,9,123,0.0,300.0,2.44,243900.0,1982.92
2015,21006,Alosno,21,1,4038,1782000.0,345027.79,85.45,2092199.6,518.14
2015,19024,Alovera,19,8,12247,4455000.0,887700.0,72.48,9448214.0,771.47
2015,29013,Alozaina,29,1,2082,5285000.0,424058.0,203.68,1907947.46,916.41
2015,17006,Alp,17,9,1595,94000.0,242442.24,152.0,3357916.39,2105.28
2015,29014,Alpandeire,29,1,257,99000.0,7500.0,29.18,585502.14,2278.21
2015,42023,Alpanseque,42,7,70,0.0,,,59300.0,847.14
2015,50026,Alpartir,50,2,564,242000.0,32100.0,56.91,640888.65,1136.32
2015,28010,Alpedrete,28,13,14248,0.0,6000.0,0.42,9479267.84,665.3
2015,44020,Alpeñés,44,2,21,0.0,,,113000.0,5380.95
2015,8004,Alpens,8,9,290,31000.0,29395.0,101.36,531001.0,1831.03
2015,2010,Alpera,2,8,2326,0.0,,,1699239.91,730.55
2015,25023,Alpicat,25,9,6275,1146000.0,397500.0,63.35,4497500.0,716.73
2015,46036,Alpuente,46,10,679,155000.0,35890.96,52.86,718378.36,1057.99
2015,18904,Alpujarra de la Sierra,18,1,1041,332000.0,33018.6,31.72,990000.0,951.01
2015,3017,"Alqueria d'Asnar, l'",3,10,522,0.0,2578.08,4.94,519584.67,995.37
2015,46037,"Alqueria de la Comtessa, l'",46,10,1504,1020000.0,128709.18,85.58,1142417.45,759.58
2015,12901,Alquerías del Niño Perdido,12,10,4503,1359000.0,175554.37,38.99,3077394.21,683.41
2015,22024,Alquézar,22,2,297,31000.0,12551.0,42.26,454928.0,1531.76
2015,18018,Alquife,18,1,718,371000.0,97276.75,135.48,693082.44,965.3
2015,4015,Alsodux,4,1,138,0.0,3050.0,22.1,329040.82,2384.35
2015,25024,Alt Àneu,25,9,407,0.0,13067.92,32.11,726691.1,1785.48
2015,9013,Altable,9,7,51,0.0,400.0,7.84,75000.0,1470.59
2015,43012,Altafulla,43,9,5052,749000.0,81510.3,16.13,7845142.59,1552.87
2015,16019,Altarejos,16,8,229,0.0,,,0.0,0.0
2015,3018,Altea,3,10,22385,17952000.0,2334261.98,104.28,20163572.96,900.77
2015,22025,Altorricón,22,2,1469,0.0,21834.0,14.86,1099219.21,748.28
2015,9014,"Altos, Los",9,7,190,0.0,,,275500.0,1450.0
2015,31010,Altsasu/Alsasua,31,15,7490,1997000.0,,,0.0,0.0
2015,12012,Altura,12,10,3647,5083000.0,698920.0,191.64,2649401.0,726.46
2015,20906,Altzaga,20,16,176,0.0,,,0.0,0.0
2015,20007,Altzo,20,16,405,0.0,,,0.0,0.0
2015,19027,Alustante,19,8,172,0.0,,,310800.0,1806.98
2015,46017,Alzira,46,10,44554,15364000.0,1665897.0,37.39,42596977.0,956.07
2015,5012,Amavida,5,7,147,0.0,,,0.0,0.0
2015,34009,Amayuelas de Arriba,34,7,40,0.0,,,39020.0,975.5
2015,50027,Ambel,50,2,256,0.0,,,316955.03,1238.11
2015,28011,Ambite,28,13,618,430000.0,135689.85,219.56,689775.37,1116.14
2015,17007,Amer,17,9,2250,755000.0,,,2290146.99,1017.84
2015,15002,Ames,15,12,30267,4115000.0,,,0.0,0.0
2015,31013,Améscoa Baja,31,15,774,0.0,,,0.0,0.0
2015,43013,"Ametlla de Mar, L'",43,9,7183,17596000.0,2161666.84,300.94,15259839.07,2124.43
2015,8005,"Ametlla del Vallès, L'",8,9,8303,1256000.0,368503.0,44.38,10261186.01,1235.85
2015,9016,Ameyugo,9,7,103,0.0,,,0.0,0.0
2015,20008,Amezketa,20,16,942,193000.0,,,0.0,0.0
2015,33003,Amieva,33,3,727,1438000.0,,,885435.0,1217.94
2015,32002,Amoeiro,32,12,2245,17000.0,18000.0,8.02,1245990.0,555.0
2015,48003,Amorebieta-Etxano,48,16,18736,3343000.0,,,0.0,0.0
2015,48004,Amoroto,48,16,410,0.0,,,0.0,0.0
2015,43906,"Ampolla, L'",43,9,3473,1181000.0,190578.26,54.87,5112097.73,1471.95
2015,43014,Amposta,43,9,20952,14810000.0,2267195.16,108.21,19841621.13,947.0
2015,34010,Ampudia,34,7,640,0.0,,,1919800.0,2999.68
2015,39002,Ampuero,39,6,4184,325000.0,38063.56,9.1,2370127.24,566.47
2015,1002,Amurrio,1,16,10263,728000.0,,,0.0,0.0
2015,34011,Amusco,34,7,440,0.0,,,400000.0,909.09
2015,47009,Amusquillo,47,7,109,0.0,200.33,1.84,87808.78,805.58
2015,44024,Anadón,44,2,25,0.0,,,76181.0,3047.24
2015,1049,Añana,1,16,157,121000.0,,,0.0,0.0
2015,40017,Anaya,40,7,123,0.0,,,118450.0,963.01
2015,37029,Anaya de Alba,37,7,219,0.0,,,111100.0,507.31
2015,28012,Anchuelo,28,13,1200,267000.0,20000.0,16.67,765600.0,638.01
2015,13017,Anchuras,13,8,343,0.0,,,0.0,0.0
2015,31014,Ancín/Antzin,31,15,376,195000.0,,,0.0,0.0
2015,49009,Andavías,49,7,448,37000.0,7024.0,15.68,200565.0,447.69
2015,46038,Andilla,46,10,362,0.0,,,0.0,0.0
2015,20009,Andoain,20,16,14668,2922000.0,,,0.0,0.0
2015,44025,Andorra,44,2,8065,179000.0,182850.0,22.67,7633500.0,946.49
2015,31015,Andosilla,31,15,2753,1936000.0,,,0.0,0.0
2015,7005,Andratx,7,4,11093,467000.0,420000.0,37.86,18589101.41,1675.75
2015,23005,Andújar,23,1,38246,31447000.0,3275479.3,85.64,31801519.59,831.5
2015,40018,Añe,40,7,98,27000.0,,,82800.0,844.9
2015,50028,Anento,50,2,105,37000.0,,,0.0,0.0
2015,17008,Anglès,17,9,5540,6563000.0,1160177.2,209.42,4507098.0,813.56
2015,25027,Anglesola,25,9,1378,295000.0,,,0.0,0.0
2015,19031,Angón,19,8,15,0.0,,,0.0,0.0
2015,26013,Anguciana,26,17,453,0.0,8100.0,17.88,1446647.46,3193.49
2015,22027,Angüés,22,2,391,81000.0,9315.8,23.83,330891.79,846.27
2015,26014,Anguiano,26,17,537,15000.0,,,0.0,0.0
2015,19032,Anguita,19,8,205,0.0,,,0.0,0.0
2015,9017,Anguix,9,7,134,0.0,,,0.0,0.0
2015,39003,Anievas,39,6,326,0.0,,,409878.75,1257.29
2015,50029,Aniñón,50,2,761,514000.0,81286.69,106.82,648931.84,852.73
2015,46039,Anna,46,10,2712,2687000.0,563625.19,207.83,2123244.37,782.9
2015,20010,Anoeta,20,16,1959,1601000.0,,,0.0,0.0
2015,50030,Añón de Moncayo,50,2,206,316000.0,22700.0,110.19,829900.0,4028.63
2015,14006,Añora,14,1,1563,495000.0,296390.0,189.63,2720000.0,1740.23
2015,31018,Añorbe,31,15,539,721000.0,,,0.0,0.0
2015,45014,Añover de Tajo,45,8,5191,839000.0,,,0.0,0.0
2015,37030,Añover de Tormes,37,7,94,0.0,,,0.0,0.0
2015,19033,Anquela del Ducado,19,8,69,0.0,,,300452.0,4354.38
2015,19034,Anquela del Pedregal,19,8,19,0.0,,,73062.36,3845.38
2015,22028,Ansó,22,2,426,30000.0,16000.0,37.56,683580.0,1604.65
2015,31016,Ansoáin/Antsoain,31,15,10830,994000.0,167197.25,15.44,8132541.55,750.92
2015,4016,Antas,4,1,3195,2013000.0,420000.0,131.46,2442163.46,764.37
2015,27003,Antas de Ulla,27,12,2109,1318000.0,266216.27,126.23,5328279.04,2526.46
2015,46040,Antella,46,10,1301,393000.0,50440.0,38.77,821262.0,631.26
2015,29015,Antequera,29,1,41141,20410000.0,3146000.0,76.47,35389401.0,860.2
2015,35003,Antigua,35,5,11024,0.0,,,10669846.74,967.87
2015,24005,"Antigua, La",24,7,418,0.0,,,219600.0,525.36
2015,34012,Antigüedad,34,7,391,0.0,600.0,1.53,380700.0,973.65
2015,22029,Antillón,22,2,159,25000.0,15600.0,98.11,235683.98,1482.3
2015,20011,Antzuola,20,16,2193,1561000.0,,,0.0,0.0
2015,31017,Anue,31,15,464,269000.0,,,0.0,0.0
2015,31019,Aoiz/Agoitz,31,15,2601,1064000.0,,,0.0,0.0
2015,37031,Arabayona de Mógica,37,7,396,0.0,,,198000.0,500.0
2015,21007,Aracena,21,1,7972,3708000.0,438077.64,54.95,8733859.61,1095.56
2015,38004,Arafo,38,5,5499,3169000.0,,,0.0,0.0
2015,22032,Aragüés del Puerto,22,2,119,0.0,4300.0,36.13,219400.0,1843.69
2015,41011,Arahal,41,1,19550,1796000.0,527351.34,26.97,12777584.16,653.58
2015,40019,Arahuetes,40,7,41,0.0,,,79036.56,1927.72
2015,31020,Araitz,31,15,522,0.0,,,0.0,0.0
2015,48005,Arakaldo,48,16,157,0.0,,,0.0,0.0
2015,31025,Arakil,31,15,955,0.0,,,0.0,0.0
2015,20012,Arama,20,16,210,0.0,,,0.0,0.0
2015,1003,Aramaio,1,16,1518,180000.0,,,0.0,0.0
2015,31021,Aranarache/Aranaratxe,31,15,73,0.0,,,0.0,0.0
2015,42024,Arancón,42,7,91,0.0,,,77000.0,846.15
2015,9018,Aranda de Duero,9,7,32880,1467000.0,1147326.63,34.89,26517380.63,806.48
2015,50031,Aranda de Moncayo,50,2,187,50000.0,17000.0,90.91,246000.0,1315.51
2015,50032,Arándiga,50,2,340,146000.0,29000.0,85.29,431000.0,1267.64
2015,9019,Arandilla,9,7,172,0.0,,,140000.0,813.95
2015,16020,Arandilla del Arroyo,16,8,16,0.0,,,0.0,0.0
2015,15003,Aranga,15,12,1997,0.0,,,1714754.61,858.68
2015,31023,Aranguren,31,15,9398,0.0,,,0.0,0.0
2015,28013,Aranjuez,28,13,58168,82515000.0,5570797.25,95.77,41770465.66,718.09
2015,31024,Arano,31,15,108,0.0,,,0.0,0.0
2015,31022,Arantza,31,15,638,339000.0,,,0.0,0.0
2015,48006,Arantzazu,48,16,382,0.0,,,0.0,0.0
2015,12013,Arañuel,12,10,171,0.0,,,218273.0,1276.45
2015,19036,Aranzueque,19,8,436,67000.0,,,0.0,0.0
2015,37032,Arapiles,37,7,644,0.0,,,0.0,0.0
2015,31026,Aras,31,15,172,378000.0,,,0.0,0.0
2015,46041,Aras de los Olmos,46,10,382,102000.0,8808.88,23.06,528740.64,1384.14
2015,9020,Arauzo de Miel,9,7,350,0.0,,,0.0,0.0
2015,9021,Arauzo de Salce,9,7,60,0.0,,,102400.0,1706.67
2015,9022,Arauzo de Torre,9,7,78,0.0,,,110000.0,1410.26
2015,19037,Arbancón,19,8,157,119000.0,10700.0,68.15,235198.49,1498.08
2015,25029,Arbeca,25,9,2278,696000.0,136583.08,59.96,2110298.76,926.38
2015,19038,Arbeteta,19,8,29,0.0,,,0.0,0.0
2015,31027,Arbizu,31,15,1111,1035000.0,,,0.0,0.0
2015,36001,Arbo,36,12,2846,250000.0,29740.86,10.45,1720762.53,604.63
2015,43016,"Arboç, L'",43,9,5513,5101000.0,985401.21,178.74,5158972.72,935.78
2015,4017,Arboleas,4,1,4670,653000.0,45238.35,9.69,3149729.58,674.46
2015,43015,Arbolí,43,9,123,0.0,100.0,0.81,125611.79,1021.22
2015,17009,Arbúcies,17,9,6297,4934000.0,905620.41,143.82,5955293.37,945.73
2015,16905,Arcas,16,8,1605,870000.0,,,1088200.0,678.01
2015,31028,Arce/Artzi,31,15,264,0.0,,,0.0,0.0
2015,37033,Arcediano,37,7,109,0.0,2300.0,21.1,93225.0,855.28
2015,49010,Arcenillas,49,7,415,0.0,,,0.0,0.0
2015,30009,Archena,30,14,18559,19186000.0,2664769.15,143.58,12743396.13,686.64
2015,29016,Árchez,29,1,436,0.0,,,412783.57,946.75
2015,29017,Archidona,29,1,8490,1995000.0,220169.23,25.93,6002523.82,707.01
2015,45015,Arcicóllar,45,8,833,316000.0,378362.97,454.22,1354742.56,1626.35
2015,37034,"Arco, El",37,7,94,36000.0,4000.0,42.55,67310.0,716.06
2015,34015,Arconada,34,7,44,0.0,,,0.0,0.0
2015,40020,Arcones,40,7,214,117000.0,,,356700.0,1666.82
2015,9023,Arcos,9,7,1566,0.0,,,875379.0,559.0
2015,42025,Arcos de Jalón,42,7,1661,147000.0,68500.0,41.24,1813185.0,1091.63
2015,11006,Arcos de la Frontera,11,1,31193,26101000.0,2330000.0,74.7,28393635.0,910.26
2015,49011,Arcos de la Polvorosa,49,7,242,0.0,,,0.0,0.0
2015,16022,Arcos de la Sierra,16,8,88,0.0,,,0.0,0.0
2015,44026,Arcos de las Salinas,44,2,105,84000.0,,,0.0,0.0
2015,31029,"Arcos, Los",31,15,1136,1158000.0,,,0.0,0.0
2015,29018,Ardales,29,1,2527,1528000.0,163904.87,64.86,2217407.28,877.49
2015,50033,Ardisa,50,2,74,0.0,,,207100.0,2798.65
2015,24006,Ardón,24,7,596,0.0,,,322600.0,541.27
2015,48093,Areatza,48,16,1195,359000.0,,,0.0,0.0
